C1_latency_p95,C2_tokens_total,C3_cost_total,C4_tool_calls_total,C5_tool_error_rate,P1_steps_total,P2_backtrack_rate,P3_loop_score,P4_verification_density,Q1_success_rate,Q2_completion_rate,Q3_faithfulness,Q4_context_relevancy,R1_success_var,R2_latency_var,R3_tokens_var,benchmark,eval_avg_score,eval_success_rate,runs,stage_act_events,stage_act_latency_ms,stage_act_tokens,stage_act_tool_errors,stage_act_verify_density,stage_finalize_events,stage_finalize_latency_ms,stage_finalize_tokens,stage_finalize_tool_errors,stage_finalize_verify_density,stage_plan_events,stage_plan_latency_ms,stage_plan_tokens,stage_plan_tool_errors,stage_plan_verify_density,stage_retrieve_events,stage_retrieve_latency_ms,stage_retrieve_tokens,stage_retrieve_tool_errors,stage_retrieve_verify_density,stage_revise_events,stage_revise_latency_ms,stage_revise_tokens,stage_revise_tool_errors,stage_revise_verify_density,stage_verify_events,stage_verify_latency_ms,stage_verify_tokens,stage_verify_tool_errors,stage_verify_verify_density,task_id
2133.898999981582,323.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2130.898999981582,265.0,0.0,0.0,1.0,1.0,58.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,37
2255.0194160752,281.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,1.0,1.0,1,1.0,2252.0194160752,215.0,0.0,0.0,1.0,1.0,66.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,39
3976.866708111018,466.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3973.866708111018,324.0,0.0,0.0,1.0,1.0,142.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,468
3197.9205002747476,483.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3194.9205002747476,365.0,0.0,0.0,1.0,1.0,118.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,469
6873.330665726215,629.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,6870.330665726215,416.0,0.0,0.0,1.0,1.0,213.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,470
2554.839957945049,318.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2551.839957945049,234.0,0.0,0.0,1.0,1.0,84.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,471
2171.153166770935,324.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2168.153166770935,247.0,0.0,0.0,1.0,1.0,77.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,472
2724.830958034843,356.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2721.830958034843,247.0,0.0,0.0,1.0,1.0,109.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,473
2847.5372078567743,427.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2844.5372078567743,349.0,0.0,0.0,1.0,1.0,78.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,478
4867.444500301033,548.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4864.444500301033,416.0,0.0,0.0,1.0,1.0,132.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,480
3876.971165623516,544.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,1.0,1.0,1,1.0,3873.971165623516,378.0,0.0,0.0,1.0,1.0,166.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,481
3809.7791252397,448.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3806.7791252397,314.0,0.0,0.0,1.0,1.0,134.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,483
2917.543916936964,355.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2914.543916936964,252.0,0.0,0.0,1.0,1.0,103.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,484
3188.137125197798,510.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3185.137125197798,353.0,0.0,0.0,1.0,1.0,157.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,485
4849.386333927512,684.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4846.386333927512,482.0,0.0,0.0,1.0,1.0,202.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,486
7752.636625405401,666.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,7749.636625405401,458.0,0.0,0.0,1.0,1.0,208.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,487
1491.7035419233143,309.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1488.7035419233143,247.0,0.0,0.0,1.0,1.0,62.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,490
3951.99387517944,472.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3948.99387517944,317.0,0.0,0.0,1.0,1.0,155.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,491
6977.190250039101,750.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,6974.190250039101,491.0,0.0,0.0,1.0,1.0,259.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,493
2095.421291861683,344.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2092.421291861683,273.0,0.0,0.0,1.0,1.0,71.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,494
4082.797875136137,648.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,1.0,1.0,1,1.0,4079.797875136137,473.0,0.0,0.0,1.0,1.0,175.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,495
2752.486291781068,385.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2749.486291781068,296.0,0.0,0.0,1.0,1.0,89.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,496
4351.143584094942,621.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4348.143584094942,447.0,0.0,0.0,1.0,1.0,174.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,497
4265.039917055517,549.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4262.039917055517,410.0,0.0,0.0,1.0,1.0,139.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,498
2731.6900407634676,371.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2728.6900407634676,259.0,0.0,0.0,1.0,1.0,112.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,499
2686.896915987134,289.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2683.896915987134,217.0,0.0,0.0,1.0,1.0,72.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,500
2391.7300421483815,453.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2388.7300421483815,349.0,0.0,0.0,1.0,1.0,104.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,501
3627.3017497472465,446.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3624.3017497472465,317.0,0.0,0.0,1.0,1.0,129.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,502
3580.0334168337286,487.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3577.0334168337286,330.0,0.0,0.0,1.0,1.0,157.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,503
3832.467708710581,431.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3829.467708710581,318.0,0.0,0.0,1.0,1.0,113.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,505
1659.9136250764132,292.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1656.9136250764132,238.0,0.0,0.0,1.0,1.0,54.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,506
1977.7530417516828,310.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1974.7530417516828,226.0,0.0,0.0,1.0,1.0,84.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,507
2885.6007498428226,407.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2882.6007498428226,305.0,0.0,0.0,1.0,1.0,102.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,509
3002.709041789174,462.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2999.709041789174,337.0,0.0,0.0,1.0,1.0,125.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,511
2957.563833773136,373.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2954.563833773136,270.0,0.0,0.0,1.0,1.0,103.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,512
3279.5165832825005,425.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3276.5165832825005,314.0,0.0,0.0,1.0,1.0,111.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,513
5979.672042161226,595.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,5976.672042161226,412.0,0.0,0.0,1.0,1.0,183.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,514
3789.919084377587,540.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3786.919084377587,400.0,0.0,0.0,1.0,1.0,140.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,515
964.4399583078921,175.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,961.4399583078921,156.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,516
5990.663916777819,622.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,5987.663916777819,436.0,0.0,0.0,1.0,1.0,186.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,517
3177.099584110081,474.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3174.099584110081,341.0,0.0,0.0,1.0,1.0,133.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,519
2396.0051252245903,333.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2393.0051252245903,257.0,0.0,0.0,1.0,1.0,76.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,520
2283.3443330340087,358.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2280.3443330340087,261.0,0.0,0.0,1.0,1.0,97.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,521
4718.969874989241,492.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4715.969874989241,365.0,0.0,0.0,1.0,1.0,127.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,523
2546.8059587031603,271.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2543.8059587031603,188.0,0.0,0.0,1.0,1.0,83.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,524
2701.481709230691,379.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2698.481709230691,276.0,0.0,0.0,1.0,1.0,103.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,525
3245.7765843458474,389.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3242.7765843458474,282.0,0.0,0.0,1.0,1.0,107.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,527
3256.949583042413,404.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3253.949583042413,285.0,0.0,0.0,1.0,1.0,119.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,528
1778.4369578324258,292.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1775.4369578324258,224.0,0.0,0.0,1.0,1.0,68.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,529
1759.9928332231939,261.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1756.9928332231939,200.0,0.0,0.0,1.0,1.0,61.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,530
3158.7565829716623,308.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3155.7565829716623,223.0,0.0,0.0,1.0,1.0,85.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,532
2901.1214999221265,364.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2898.1214999221265,269.0,0.0,0.0,1.0,1.0,95.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,533
2238.7748337090015,290.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2235.7748337090015,222.0,0.0,0.0,1.0,1.0,68.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,534
4920.792833875865,491.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4917.792833875865,356.0,0.0,0.0,1.0,1.0,135.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,535
1500.0219167880714,231.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1497.0219167880714,181.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,537
4665.499458063394,552.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4662.499458063394,387.0,0.0,0.0,1.0,1.0,165.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,538
1768.512707643211,266.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1765.512707643211,210.0,0.0,0.0,1.0,1.0,56.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,539
1489.4115421660244,219.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1486.4115421660244,177.0,0.0,0.0,1.0,1.0,42.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,540
1666.4774999693036,318.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1663.4774999693036,254.0,0.0,0.0,1.0,1.0,64.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,542
5866.351416308433,619.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,5863.351416308433,420.0,0.0,0.0,1.0,1.0,199.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,543
1492.7452499717474,386.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1489.7452499717474,300.0,0.0,0.0,1.0,1.0,86.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,544
3946.101417273283,473.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3943.101417273283,335.0,0.0,0.0,1.0,1.0,138.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,546
2125.5558752194047,265.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2122.5558752194047,194.0,0.0,0.0,1.0,1.0,71.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,548
2858.652540922165,351.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2855.652540922165,261.0,0.0,0.0,1.0,1.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,549
