task_id,score,success,C1_latency_p95,C2_tokens_total,C3_cost_total,C4_tool_calls_total,D1_tool_error_rate,D2_agent_to_agent_communication_count,D2_communication_count,D2_system_mediated_communication_count,D3_handoff_count,P1_steps_total,P2_backtrack_rate,P3_loop_score,P4_verification_density,Q1_success_rate,Q2_completion_rate,R1_success_var,R2_latency_var,R3_tokens_var,accuracy,communication_count,cost_per_success,eval_avg_score,handoff_count,latency_e2e,pass_at_1,pass_at_3,pass_at_5,pass_at_8,stability,stage_act_events,stage_act_latency_ms,stage_act_tokens,stage_act_tool_errors,stage_act_verify_density,stage_finalize_events,stage_finalize_latency_ms,stage_finalize_tokens,stage_finalize_tool_errors,stage_finalize_verify_density,stage_plan_events,stage_plan_latency_ms,stage_plan_tokens,stage_plan_tool_errors,stage_plan_verify_density,stage_retrieve_events,stage_retrieve_latency_ms,stage_retrieve_tokens,stage_retrieve_tool_errors,stage_retrieve_verify_density,stage_revise_events,stage_revise_latency_ms,stage_revise_tokens,stage_revise_tool_errors,stage_revise_verify_density,stage_verify_events,stage_verify_latency_ms,stage_verify_tokens,stage_verify_tool_errors,stage_verify_verify_density,success_rate,token_total,tokens_cv,tokens_total,tool_calls_total,tool_error_rate,benchmark,system_label,topology,system_root,agent_to_agent_communication_count,system_mediated_communication_count
VAL0274,0.0,False,423999.8116503932,263944.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,2251871527.8462906,254.0,0.0,0.0,,0.0,123.0,380179.9975236257,0.0,0.0,,,1.0,124.0,379767.37776199175,263944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263944.0,6.038166221057962e-05,263944.0,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0381,0.0,False,496604.29078401066,267169.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,21052062740.47252,1980.6666666666667,0.0,0.0,,0.0,123.0,322670.7288424174,0.0,0.0,,,1.0,124.0,322620.53937836987,267169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267169.0,0.0001665787625124,267169.0,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0229,0.0,False,323671.7140820845,246358.66666666663,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,597948688.2785567,446.88888888888886,0.0,0.0,,0.0,123.0,297372.29267756146,0.0,0.0,,,1.0,124.0,297344.197035316,246358.66666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246358.66666666663,8.580882072051008e-05,246358.66666666663,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0214,0.0,False,297475.91587940697,182481.66666666663,0.0,0.0,0.0,0.0,0.0,0.0,88.33333333333333,89.33333333333333,0.0,0.6256313131313131,0.0,0.0,0.3333333333333333,0.0,15906708504.795408,14732185574.888887,0.0,0.0,,0.0,88.33333333333333,206099.9371210734,0.0,0.0,,,1.0,89.33333333333333,206084.44859834464,182481.66666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182481.66666666663,0.6651419687612785,182481.66666666663,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0187,0.0,False,351161.67646829924,172504.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,88.0,0.0,0.625,0.0,0.0,0.3333333333333333,0.0,20249428238.9738,13304408970.666666,0.0,0.0,,0.0,87.0,217141.31800333655,0.0,0.0,,,1.0,88.0,217126.0919766816,172504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172504.0,0.6686496526160761,172504.0,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0103,0.0,False,279952.0352582541,267758.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,127.0,128.0,0.0,0.9375,0.0,0.0,0.0,0.0,100591646.9081234,32800.22222222222,0.0,0.0,,0.0,127.0,268452.2042274475,0.0,0.0,,,1.0,128.0,268430.0642203113,267758.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267758.3333333333,0.0006763872258075,267758.3333333333,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0485,0.0,False,473355.7704617866,243915.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,157712047.95786083,4498.666666666667,0.0,0.0,,0.0,123.0,463654.1082064311,0.0,0.0,,,1.0,124.0,463631.8618276467,243915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243915.0,0.0002749814505415,243915.0,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0049,0.0,False,575870.354236383,284744.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,136.0,0.0,0.9410403050108932,0.0,0.0,0.0,0.0,10701899679.349125,124996722.66666669,0.0,0.0,,0.0,135.0,472991.4763768514,0.0,0.0,,,1.0,136.0,472968.8337000019,284744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284744.0,0.0392640172215599,284744.0,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0001,0.0,False,345410.1924955597,238517.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,72473728.64206345,18.0,0.0,0.0,,0.0,123.0,335534.19248263043,0.0,0.0,,,1.0,124.0,335510.6725360286,238517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238517.0,1.7787581963211363e-05,238517.0,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0095,0.0,False,204378.1954688966,12755.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,9.333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,7851159114.908788,3427472.6666666665,0.0,0.0,,0.0,8.333333333333334,97317.6622390747,0.0,0.0,,,1.0,9.333333333333334,97317.4193243467,12755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12755.0,0.1451464897017282,12755.0,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0143,0.0,False,348122.1658166134,265736.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,124.33333333333331,125.33333333333331,0.0,0.9576612903225806,0.0,0.0,0.0,0.0,123163060.72553158,5515843.555555555,0.0,0.0,,0.0,124.33333333333331,338748.9144802093,0.0,0.0,,,1.0,125.33333333333331,338717.8012722531,265736.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265736.6666666667,0.0088380099655046,265736.6666666667,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0418,0.0,False,450222.5411211766,238452.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,5153141833.56116,6590.888888888888,0.0,0.0,,0.0,123.0,393284.7371896108,0.0,0.0,,,1.0,124.0,393258.146284735,238452.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238452.3333333333,0.0003404633896136,238452.3333333333,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0163,0.0,False,659508.1201644163,268534.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,3219635655.5966225,114.66666666666669,0.0,0.0,,0.0,123.0,603838.9053344727,0.0,0.0,,,1.0,124.0,603809.034306357,268534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268534.0,3.987670935327621e-05,268534.0,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0532,0.0,False,45054.8733508942,9150.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,127315876.65896542,772790.2222222221,0.0,0.0,,0.0,7.0,31827.974637349445,0.0,0.0,,,1.0,8.0,31827.77084632835,9150.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9150.333333333334,0.0960713501561514,9150.333333333334,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0015,0.0,False,316120.36749673134,88825.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,47.66666666666666,48.66666666666666,0.0,0.3125,0.0,0.0,0.6666666666666666,0.0,20840246809.400917,12441546853.555555,0.0,0.0,,0.0,47.66666666666666,141708.65869522095,0.0,0.0,,,1.0,48.66666666666666,141700.6086390029,88825.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88825.66666666667,1.2557370670101913,88825.66666666667,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0448,0.0,False,423417.1477302152,264228.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,124.33333333333331,125.33333333333331,0.0,0.9576612903225806,0.0,0.0,0.0,0.0,974401097.8509651,5429691.555555555,0.0,0.0,,0.0,124.33333333333331,393256.8765481313,0.0,0.0,,,1.0,125.33333333333331,393234.7774853018,264228.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264228.6666666667,0.0088187624942891,264228.6666666667,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0451,0.0,False,560639.6266485462,265551.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,5283806213.513291,462990.8888888889,0.0,0.0,,0.0,123.0,473032.2264830272,0.0,0.0,,,1.0,124.0,473003.49976336776,265551.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265551.6666666667,0.0025623425638867,265551.6666666667,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0051,0.0,False,76760.8801409122,11408.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,327631600.63688976,164538.88888888888,0.0,0.0,,0.0,7.0,54890.6466960907,0.0,0.0,,,1.0,8.0,54890.41735567056,11408.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11408.666666666666,0.0355548940502052,11408.666666666666,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0146,0.0,False,982840.3302644874,287120.0,0.0,0.0,0.0,0.0,0.0,0.0,135.66666666666666,136.66666666666666,0.0,0.9473169320811216,0.0,0.0,0.0,0.0,95571561589.1902,938019348.6666666,0.0,0.0,,0.0,135.66666666666666,646620.8996772766,0.0,0.0,,,1.0,136.66666666666666,646597.8539763358,287120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287120.0,0.1066700387948551,287120.0,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0461,0.0,False,691105.2030114413,261284.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,127.0,128.0,0.0,0.9482119582926036,0.0,0.0,0.0,0.0,15014283586.820808,12891958.222222224,0.0,0.0,,0.0,127.0,596261.4974975586,0.0,0.0,,,1.0,128.0,596238.9668126852,261284.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261284.3333333333,0.013741877558593,261284.3333333333,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0239,0.0,False,325058.9096699783,241696.66666666663,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,361675387.71752745,5788.222222222222,0.0,0.0,,0.0,123.0,302122.82824516296,0.0,0.0,,,1.0,124.0,302099.15530934813,241696.66666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241696.66666666663,0.0003147762354924,241696.66666666663,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0403,0.0,False,484961.0060392792,239227.66666666663,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,1695709082.2402687,208270.22222222225,0.0,0.0,,0.0,123.0,454248.7239837647,0.0,0.0,,,1.0,124.0,454221.1077420653,239227.66666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239227.66666666663,0.0019076653254682,239227.66666666663,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0338,0.0,False,29674.767483699543,8426.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,43278376.43428999,5848.666666666667,0.0,0.0,,0.0,7.0,23255.67611058553,0.0,0.0,,,1.0,8.0,23255.532107679755,8426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8426.0,0.0090762610888332,8426.0,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0132,0.0,False,502313.8123281955,254447.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,128.0,0.0,0.9482119582926036,0.0,0.0,0.0,0.0,4224995998.5936856,11676282.0,0.0,0.0,,0.0,127.0,423805.4331143697,0.0,0.0,,,1.0,128.0,423781.473680671,254447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254447.0,0.013429348768509,254447.0,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0168,0.0,False,385591.9150650705,272015.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,125.66666666666669,126.66666666666669,0.0,0.9475806451612904,0.0,0.0,0.0,0.0,1220463862.288702,9323284.222222222,0.0,0.0,,0.0,125.66666666666669,343653.5983880361,0.0,0.0,,,1.0,126.66666666666669,343629.821352326,272015.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272015.6666666667,0.0112251084134702,272015.6666666667,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0596,0.0,False,388948.8532670192,272127.0,0.0,0.0,0.0,0.0,0.0,0.0,130.33333333333334,131.33333333333334,0.0,0.933954933954934,0.0,0.0,0.0,0.0,110771378.65280692,740800.6666666666,0.0,0.0,,0.0,130.33333333333334,380425.1079559326,0.0,0.0,,,1.0,131.33333333333334,380399.88778732857,272127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272127.0,0.0031628532962063,272127.0,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0211,0.0,False,703323.6936899659,325043.0,0.0,0.0,0.0,0.0,0.0,0.0,150.33333333333334,151.33333333333334,0.0,0.9428540416492224,0.0,0.0,0.0,0.0,16656241232.356855,790702680.6666666,0.0,0.0,,0.0,150.33333333333334,547455.0413290659,0.0,0.0,,,1.0,151.33333333333334,547420.0968436102,325043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325043.0,0.0865098955978686,325043.0,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0346,0.0,False,432007.8783828576,250544.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,123.0,124.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,645581267.7911334,28117.55555555556,0.0,0.0,,0.0,123.0,401401.2137254079,0.0,0.0,,,1.0,124.0,401373.3913076916,250544.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250544.3333333333,0.0006692743737906,250544.3333333333,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
VAL0155,0.0,False,655577.6842952444,263118.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,126.33333333333331,127.33333333333331,0.0,0.942772952853598,0.0,0.0,0.0,0.0,15171700234.69208,243506564.2222222,0.0,0.0,,0.0,126.33333333333331,510375.5014737447,0.0,0.0,,,1.0,127.33333333333331,510346.26106658834,263118.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263118.6666666667,0.0593066887341961,263118.6666666667,0.0,0.0,plancraft,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/plancraft/dylan,0.0,0.0
1073,0.3333333333333333,True,199625.19280930504,15882.333333333334,0.0,8.0,0.0,0.0,0.0,0.0,8.333333333333334,25.33333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.2222222222222222,1173665573.2989588,4917164.222222223,0.3333333333333333,0.0,47647.00000000001,0.3333333333333333,8.333333333333334,160299.1477648417,0.3333333333333333,1.0,,,0.111111111111111,9.333333333333334,160267.82524633504,15882.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,15882.333333333334,0.1396185263794434,15882.333333333334,8.0,0.0,stabletoolbench,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/stabletoolbench/dylan,0.0,0.0
1572,1.0,True,238804.05100600116,14847.0,0.0,8.0,1.0,0.0,0.0,0.0,9.0,26.0,0.0,0.0,0.0,1.0,1.0,0.0,1108066520.3889737,38152.66666666666,1.0,0.0,14847.0,1.0,9.0,199297.0288594564,1.0,1.0,,,1.0,10.0,199246.00410866571,14847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.016,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14847.0,0.0131559962364626,14847.0,8.0,1.0,stabletoolbench,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/stabletoolbench/dylan,0.0,0.0
3308,1.0,True,364897.9840197804,39043.66666666666,0.0,65.0,0.0,0.0,0.0,0.0,8.333333333333334,139.33333333333334,0.0,0.0,0.0,1.0,1.0,0.0,6820040766.753601,24416394.88888889,1.0,0.0,39043.66666666666,1.0,8.333333333333334,274782.4659347534,1.0,1.0,,,1.0,9.333333333333334,274728.89840733114,39043.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.1300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39043.66666666666,0.1265581663147385,39043.66666666666,65.0,0.0,stabletoolbench,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/stabletoolbench/dylan,0.0,0.0
3510,0.0,False,454309.89666608913,36114.66666666666,0.0,19.33333333333333,0.1034482758620689,0.0,0.0,0.0,9.0,48.66666666666666,0.0,0.0,0.0,0.0,1.0,0.0,11042340884.901333,64198394.88888889,0.0,0.0,,0.0,9.0,361777.7720292409,0.0,0.0,,,1.0,10.0,361777.1928369912,36114.66666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66666666666666,0.0386666666666666,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36114.66666666666,0.2218597269599491,36114.66666666666,19.33333333333333,0.1034482758620689,stabletoolbench,dylan,dylan,/home/lai/github/MAS_Analyzer_dylan/outputs_dylan_reproduce/dylan_gemma_30x3_T1_20260621/analysis_input/stabletoolbench/dylan,0.0,0.0
