benchmark,topology,task_id,run,source,propagation,terminal
browsecomp,orchestrator_with_discussion,786,run_1,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,786,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,787,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,787,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,787,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,788,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,788,run_1,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,788,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,790,run_0,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,790,run_1,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,790,run_2,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,791,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,791,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,791,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,792,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,792,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,792,run_2,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,793,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,793,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,793,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,794,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,794,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,794,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,796,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,796,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,796,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,797,run_0,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,797,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,797,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,798,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,798,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,798,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,800,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,800,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,800,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,801,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,801,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,801,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,802,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,802,run_1,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,802,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,804,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,804,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,804,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,805,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,805,run_1,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,805,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,806,run_0,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,806,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,orchestrator_with_discussion,806,run_2,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,sas,769,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,769,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,769,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,770,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,770,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,770,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,771,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,771,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,771,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,772,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,772,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,772,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,773,run_0,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,sas,773,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,773,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,774,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,774,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,774,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,775,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,775,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,776,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,776,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,776,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,778,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,778,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,778,run_2,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,sas,781,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,781,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,781,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,783,run_0,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,sas,783,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,783,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,784,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,784,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,784,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,786,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,786,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,786,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,787,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,787,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,787,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,788,run_0,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,sas,788,run_1,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,sas,788,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,790,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,791,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,791,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,791,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,792,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,792,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,793,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,793,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,793,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,794,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,794,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,794,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,796,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,796,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,796,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,797,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,797,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,797,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,798,run_0,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,sas,798,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,798,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,800,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,800,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,800,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,801,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,801,run_1,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,sas,801,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,802,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,802,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,802,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,804,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,804,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,804,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,805,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,805,run_1,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,805,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,806,run_0,unsupported_hypothesis,contaminated_evidence_state,browse_failure
browsecomp,sas,806,run_1,retrieval_evidence_gap,contaminated_evidence_state,browse_failure
browsecomp,sas,806,run_2,unsupported_hypothesis,contaminated_evidence_state,browse_failure
finance_agent,fully_linked_debate,0,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,0,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,0,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,1,run_0,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,1,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,1,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,10,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,10,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,10,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,11,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,11,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,11,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,12,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,12,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,12,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,13,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,13,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,13,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,14,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,14,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,14,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,15,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,15,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,15,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,16,run_0,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,16,run_1,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,16,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,17,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,17,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,17,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,18,run_0,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,18,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,18,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,19,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,19,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,19,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,2,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,2,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,2,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,21,run_0,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,21,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,21,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,22,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,3,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,3,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,3,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,4,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,4,run_1,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,4,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,5,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,5,run_1,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,5,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,6,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,6,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,6,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,7,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,7,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,7,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,9,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,9,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,fully_linked_debate,9,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,0,run_0,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,0,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,0,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,1,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,1,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,1,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,10,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,10,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,10,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,11,run_0,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,11,run_1,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,11,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,12,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,12,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,12,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,13,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,13,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,13,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,14,run_0,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,14,run_1,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,14,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,15,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,15,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,15,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,16,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,16,run_1,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,16,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,17,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,17,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,17,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,18,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,18,run_1,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,18,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,19,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,19,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,19,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,2,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,2,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,2,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,20,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,21,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,21,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,21,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,22,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,22,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,22,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,23,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,23,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,23,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,24,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,24,run_1,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,24,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,25,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,25,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,25,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,26,run_0,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,26,run_1,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,26,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,27,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,27,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,27,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,28,run_0,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,28,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,28,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,29,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,29,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,29,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,3,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,3,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,3,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,4,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,4,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,4,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,5,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,5,run_1,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,5,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,6,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,6,run_1,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,6,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,7,run_0,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,7,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,7,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,9,run_0,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,9,run_1,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,group_chat_debate,9,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,0,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,0,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,0,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,1,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,1,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,1,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,10,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,10,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,10,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,11,run_0,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,11,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,11,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,12,run_0,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,12,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,12,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,13,run_0,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,13,run_1,financial_support_gap,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,13,run_2,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,14,run_0,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,14,run_1,data_interface_brittleness,unsupported_quantitative_context,finance_failure
finance_agent,only_voting,14,run_2,financial_support_gap,unsupported_quantitative_context,finance_failure
